tt0187738,"Blade II",6.7,117,2002,"Action,Horror,Sci-Fi,Thriller"
tt0359013,"Blade: Trinity",5.9,113,2004,"Action,Adventure,Horror,Sci-Fi,Thriller"
tt0758774,"Body of Lies",7.1,128,2008,"Action,Drama,Romance,Thriller,War"
tt0112573,"Braveheart",8.4,178,1995,"Biography,Drama,History,War"
tt0106489,"A Bronx Tale",7.8,121,1993,"Crime,Drama"
tt0460740,"Cashback",7.2,102,2006,"Comedy,Drama,Romance"
tt0209958,"The Cell",6.3,107,2000,"Horror,Sci-Fi,Thriller"
tt0824747,"Changeling",7.8,141,2008,"Biography,Crime,Drama,History,Mystery,Thriller"
tt0454848,"Inside Man",7.6,129,2006,"Crime,Drama,Mystery,Thriller"
tt0200465,"The Bank Job",7.3,111,2008,"Crime,Drama,Romance,Thriller"
tt0887883,"Burn After Reading",7,96,2008,"Comedy,Crime,Drama,Thriller"
tt0134847,"Pitch Black",7.1,109,2000,"Horror,Sci-Fi"
tt0296572,"The Chronicles of Riddick",6.7,119,2004,"Action,Adventure,Sci-Fi,Thriller"
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.9,143,2005,"Adventure,Family,Fantasy"
tt0112682,"La cité des enfants perdus",7.6,112,1995,"Fantasy,Sci-Fi"
tt0360486,"Constantine",7,121,2005,"Action,Drama,Fantasy,Horror,Mystery,Thriller"
tt0298814,"The Core",5.5,135,2003,"Action,Adventure,Sci-Fi,Thriller"
tt0388182,"King of California",6.7,93,2007,"Comedy,Drama"
tt0431308,"P.S. I Love You",7.1,126,2007,"Drama,Romance"
tt0109506,"The Crow",7.6,102,1994,"Action,Drama,Fantasy"
tt0123755,"Cube",7.3,90,1997,"Drama,Mystery,Sci-Fi,Thriller"
tt0363547,"Dawn of the Dead",7.3,101,2004,"Action,Horror,Thriller"
tt0120804,"Resident Evil",6.7,100,2002,"Action,Horror,Sci-Fi"
tt0318627,"Resident Evil: Apocalypse",6.2,94,2004,"Action,Horror,Sci-Fi,Thriller"
tt0432021,"Resident Evil: Extinction",6.3,94,2007,"Action,Horror,Sci-Fi,Thriller"
tt1220634,"Resident Evil: Afterlife",5.9,96,2010,"Action,Adventure,Horror,Sci-Fi"
tt0319262,"The Day After Tomorrow",6.4,124,2004,"Action,Adventure,Sci-Fi,Thriller"
tt0106697,"Demolition Man",6.6,115,1993,"Action,Crime,Sci-Fi,Thriller"
tt0112851,"Desperado",7.2,104,1995,"Action,Thriller"
tt0285823,"Once Upon a Time in Mexico",6.4,102,2003,"Action,Thriller"
tt0118971,"The Devil's Advocate",7.5,144,1997,"Drama,Mystery,Thriller"
tt0099423,"Die Hard 2",7.1,124,1990,"Action,Thriller"
tt0112864,"Die Hard with a Vengeance",7.6,128,1995,"Action,Adventure,Thriller"
tt0337978,"Live Free or Die Hard",7.2,128,2007,"Action,Adventure,Thriller"
tt0083944,"First Blood",7.7,93,1982,"Action,Adventure,Drama"
tt0089880,"Rambo: First Blood Part II",6.4,96,1985,"Action,Adventure,Thriller,War"
tt0095956,"Rambo III",5.8,102,1988,"Action,Adventure,Thriller,War"
tt0462499,"Rambo",7,92,2008,"Action,Thriller,War"
tt0276919,"Dogville",8,178,2003,"Crime,Drama"
tt0246578,"Donnie Darko",8.1,113,2001,"Drama,Sci-Fi,Thriller"
tt0363163,"Der Untergang",8.2,156,2004,"Biography,Drama,History,War"
tt0103874,"Dracula",7.5,128,1992,"Horror"
tt0780504,"Drive",7.8,100,2011,"Crime,Drama"
tt0997152,"The Experiment",6.4,96,2010,"Drama,Thriller"
tt0120663,"Eyes Wide Shut",7.4,159,1999,"Drama,Mystery,Thriller"
tt0119116,"Le cinquième élément",7.7,126,1997,"Action,Adventure,Sci-Fi"
tt0181536,"Finding Forrester",7.3,136,2000,"Drama"
tt0119177,"Gattaca",7.8,106,1997,"Drama,Sci-Fi,Thriller"
tt0414993,"The Fountain",7.3,96,2006,"Drama,Sci-Fi"
tt0080801,"The Gods Must Be Crazy",7.3,109,1980,"Comedy"
tt0110148,"Interview with the Vampire: The Vampire Chronicles",7.6,123,1994,"Drama,Horror"
tt0427392,"The Invasion",5.9,99,2007,"Sci-Fi,Thriller"
tt0325710,"The Last Samurai",7.7,154,2003,"Action,Drama,History,War"
tt0111512,"Jui kuen II",7.6,102,1994,"Action,Comedy"
tt0373074,"Kung fu",7.8,99,2004,"Action,Comedy,Crime,Fantasy,Thriller"
tt0398165,"The Longest Yard",6.4,113,2005,"Comedy,Crime,Sport"
tt1179904,"Paranormal Activity",6.3,86,2007,"Horror,Mystery,Thriller"
tt1536044,"Paranormal Activity 2",5.7,91,2010,"Horror"
tt1778304,"Paranormal Activity 3",5.8,83,2011,"Horror"
tt0387564,"Saw",7.6,103,2004,"Horror,Mystery,Thriller"
tt0432348,"Saw II",6.6,93,2005,"Horror,Mystery"
tt0489270,"Saw III",6.2,108,2006,"Horror,Mystery,Thriller"
tt0890870,"Saw IV",5.9,93,2007,"Horror,Mystery,Thriller"
tt1132626,"Saw V",5.8,92,2008,"Horror,Mystery,Thriller"
tt1233227,"Saw VI",6,90,2009,"Horror,Mystery,Thriller"
tt1477076,"Saw 3D",5.6,90,2010,"Horror,Mystery"
tt0175142,"Scary Movie",6.2,88,2000,"Comedy"
tt0257106,"Scary Movie 2",5.3,83,2001,"Comedy"
tt0306047,"Scary Movie 3",5.5,84,2003,"Comedy"
tt0362120,"Scary Movie 4",5.1,83,2006,"Comedy"
tt0093773,"Predator",7.8,107,1987,"Action,Sci-Fi,Thriller"
tt0289765,"Red Dragon",7.2,124,2002,"Crime,Drama,Thriller"
tt0212985,"Hannibal",6.8,131,2001,"Crime,Drama,Thriller"
tt0367959,"Hannibal Rising",6.2,121,2007,"Crime,Drama,Horror,Thriller,War"
tt0120903,"X-Men",7.4,104,2000,"Action,Adventure,Sci-Fi"
tt0290334,"X2",7.5,134,2003,"Action,Adventure,Sci-Fi,Thriller"
tt0376994,"X-Men: The Last Stand",6.7,104,2006,"Action,Adventure,Sci-Fi,Thriller"
tt1270798,"X: First Class",7.8,131,2011,"Action,Adventure,Sci-Fi"
tt0120681,"From Hell",6.8,122,2001,"Horror,Mystery,Thriller"
tt1637688,"In Time",6.7,109,2011,"Action,Sci-Fi,Thriller"
tt0119174,"The Game",7.8,129,1997,"Drama,Mystery,Thriller"
tt0259324,"Ghost Rider",5.2,114,2007,"Action,Adventure,Fantasy,Horror,Thriller"
tt0119217,"Good Will Hunting",8.3,126,1997,"Drama"
tt0364385,"Ju-on",6.7,92,2002,"Horror"
tt0366551,"Harold & Kumar Go to White Castle",7.1,88,2004,"Adventure,Comedy"
tt0481536,"Harold & Kumar Escape from Guantanamo Bay",6.6,104,2008,"Adventure,Comedy"
tt1268799,"A Very Harold & Kumar 3D Christmas",6.3,90,2011,"Adventure,Comedy"
tt0382077,"Hide and Seek",5.9,101,2005,"Drama,Horror,Mystery,Thriller"
tt0099785,"Home Alone",7.5,103,1990,"Comedy,Family"
tt0104431,"Home Alone 2: Lost in New York",6.7,120,1992,"Adventure,Comedy,Family"
tt0397065,"House of Wax",5.3,108,2005,"Horror,Mystery,Thriller"
tt1053424,"Repo Men",6.3,111,2010,"Action,Crime,Sci-Fi,Thriller"
tt0421073,"Street Kings",6.8,109,2008,"Action,Crime,Drama,Thriller"
tt0443274,"Vantage Point",6.6,90,2008,"Action,Crime,Drama,Mystery,Thriller"
tt0420740,"A Little Trip to Heaven",6,98,2005,"Drama,Thriller"
tt0258000,"Panic Room",6.8,112,2002,"Crime,Drama,Thriller"
tt0443543,"The Illusionist",7.6,110,2006,"Drama,Mystery,Romance,Thriller"
tt0758758,"Into the Wild",8.1,148,2007,"Adventure,Biography,Drama"
tt1057500,"Invictus",7.4,134,2009,"Biography,Drama,History,Sport"
tt1245526,"RED",7.1,111,2010,"Action,Comedy,Crime,Thriller"
tt0493464,"Wanted",6.7,110,2008,"Action,Crime,Fantasy,Thriller"
tt0425210,"Lucky Number Slevin",7.8,110,2006,"Crime,Drama,Mystery,Thriller"
tt0399201,"The Island",6.9,136,2005,"Action,Adventure,Romance,Sci-Fi,Thriller"
tt0113497,"Jumanji",6.9,104,1995,"Adventure,Family,Fantasy"
tt0360717,"King Kong",7.2,187,2005,"Action,Adventure,Drama,Romance"
tt0478311,"Knocked Up",7,129,2007,"Comedy,Romance"
tt1197624,"Law Abiding Citizen",7.4,109,2009,"Crime,Drama,Thriller"
tt1219289,"Limitless",7.4,105,2011,"Mystery,Sci-Fi,Thriller"
tt0328107,"Man on Fire",7.7,146,2004,"Action,Crime,Drama,Thriller"
tt1037705,"The Book of Eli",6.9,118,2010,"Action,Adventure,Drama,Thriller"
tt0427309,"The Great Debaters",7.6,126,2007,"Biography,Drama,Romance"
tt0327056,"Mystic River",8,138,2003,"Crime,Drama,Mystery,Thriller"
tt1458175,"The Next Three Days",7.4,133,2010,"Action,Crime,Drama,Romance,Thriller"
tt0230600,"The Others",7.6,101,2001,"Horror,Mystery,Thriller"
tt1092026,"Paul",7,104,2011,"Adventure,Comedy,Sci-Fi"
tt0183649,"Phone Booth",7.1,81,2002,"Crime,Thriller"
tt0054215,"Psycho",8.5,109,1960,"Horror,Mystery,Thriller"
tt0155975,"Psycho",4.6,105,1998,"Horror,Mystery,Thriller"
tt0310203,"Tais-toi!",7.2,85,2003,"Comedy,Crime"
tt0286106,"Signs",6.7,106,2002,"Drama,Mystery,Sci-Fi,Thriller"
tt0401792,"Sin City",8,124,2005,"Crime,Thriller"
tt1527186,"Melancholia",7.1,135,2011,"Drama,Sci-Fi"
tt0120184,"Sphere",6.1,134,1998,"Drama,Horror,Mystery,Sci-Fi,Thriller"
tt0427944,"Thank You for Smoking",7.6,92,2005,"Comedy,Drama"
tt0332452,"Troy",7.2,163,2004,"Drama,History,Romance"
tt0434409,"V for Vendetta",8.2,132,2005,"Action,Drama,Sci-Fi,Thriller"
tt0409459,"Watchmen",7.6,162,2009,"Action,Drama,Mystery,Sci-Fi"
tt0407304,"War of the Worlds",6.5,116,2005,"Adventure,Sci-Fi,Thriller"
tt1235124,"Dorian Gray",6.3,112,2009,"Drama,Fantasy,Thriller"
tt0397535,"Memoirs of a Geisha",7.4,145,2005,"Drama,Romance"
tt0386588,"Hitch",6.6,118,2005,"Comedy,Romance"
tt0343818,"I, Robot",7.1,115,2004,"Action,Adventure,Crime,Drama,Mystery,Sci-Fi,Thriller"
tt0120660,"Enemy of the State",7.3,132,1998,"Action,Crime,Mystery,Thriller"
tt0166485,"Anna and the King",6.7,148,1999,"Drama,History,Romance"
tt0385752,"The Golden Compass",6.1,113,2007,"Adventure,Family,Fantasy"
tt1568911,"War Horse",7.2,146,2011,"Drama,History,War"
tt0217869,"Unbreakable",7.3,106,2000,"Drama,Mystery,Sci-Fi,Thriller"
tt0396171,"Perfume: The Story of a Murderer",7.5,147,2006,"Crime,Drama,Fantasy"
tt0884328,"The Mist",7.2,126,2007,"Horror,Sci-Fi,Thriller"
tt0083658,"Blade Runner",8.2,117,1982,"Sci-Fi,Thriller"
tt1077368,"Dark Shadows",6.2,113,2012,"Comedy,Fantasy,Horror"
tt0055614,"West Side Story",7.6,153,1961,"Crime,Drama,Musical,Romance"
tt0117913,"A Time to Kill",7.4,149,1996,"Crime,Drama,Thriller"
tt0452624,"The Good German",6.1,105,2006,"Drama,Mystery,Thriller"
tt0114814,"The Usual Suspects",8.6,106,1995,"Crime,Mystery,Thriller"
tt0385002,"Hooligans",7.5,109,2005,"Crime,Drama,Sport"
tt0098439,"Tango & Cash",6.4,104,1989,"Action,Comedy,Crime,Thriller"
tt0111282,"Stargate",7.1,116,1994,"Action,Adventure,Sci-Fi"
tt0108358,"Tombstone",7.8,130,1993,"Action,Biography,Drama,History,Romance,Western"
tt0259711,"Vanilla Sky",6.9,136,2001,"Fantasy,Mystery,Romance,Sci-Fi,Thriller"
tt1683526,"Detachment",7.7,98,2011,"Drama"
tt0349903,"Ocean's Twelve",6.5,125,2004,"Crime,Thriller"
tt0496806,"Ocean's Thirteen",6.9,122,2007,"Crime,Thriller"
tt0119643,"Meet Joe Black",7.2,178,1998,"Drama,Fantasy,Romance"
tt0289879,"The Butterfly Effect",7.7,113,2004,"Sci-Fi,Thriller"
tt0120338,"Titanic",7.8,194,1997,"Drama,Romance"
tt0421206,"Gridiron Gang",6.9,125,2006,"Crime,Drama,Sport"
tt0091763,"Platoon",8.1,120,1986,"Drama,War"
tt0120591,"Armageddon",6.6,151,1998,"Action,Adventure,Sci-Fi,Thriller"
tt0388980,"The Greatest Game Ever Played",7.5,120,2005,"Biography,Drama,History,Sport"
tt0243609,"To End All Wars",7.1,125,2001,"Action,Drama,War"
tt0077621,"Goin' South",6.3,105,1978,"Comedy,Crime,Romance,Western"
tt0115781,"Bullet",6.6,96,1996,"Action,Crime,Drama"
tt0107840,"Poetic Justice",6,109,1993,"Drama,Romance"
tt0119225,"Gridlock'd",7,91,1997,"Comedy,Crime,Drama"
tt0278488,"How High",6.3,93,2001,"Comedy,Fantasy"
tt0455915,"Black Irish",7.1,95,2007,"Drama"
tt0427312,"Grizzly Man",7.8,103,2005,"Documentary,Biography"
tt0449573,"California Dreamin' (Nesfarsit)",7.9,155,2007,"Comedy,Drama,War"
tt0094737,"Big",7.3,104,1988,"Comedy,Drama,Family,Fantasy,Romance"
tt0316356,"Open Range",7.5,139,2003,"Action,Drama,Romance,Western"
tt0245844,"The Count of Monte Cristo",7.8,131,2002,"Action,Adventure,Drama,Romance,Thriller"
tt0457572,"Fido",6.7,93,2006,"Comedy,Drama,Horror,Sci-Fi"
tt0119683,"Les Misérables",7.5,134,1998,"Crime,Drama,History,Romance"
tt0077928,"Midnight Express",7.6,121,1978,"Biography,Crime,Drama,Thriller"
tt0113731,"Madame Butterfly",7,135,1995,"Drama,Music"
tt0091129,"The Golden Child",5.9,94,1986,"Action,Adventure,Comedy,Fantasy,Mystery"
tt1422032,"También la lluvia",7.5,103,2010,"Drama,History"
tt1342403,"Na pude aneb Kdo má dneska narozeniny?",6.3,74,2009,"Animation,Family,Fantasy,Thriller"
tt0074777,"The Last Tycoon",6.3,123,1976,"Drama,Romance"
tt0113228,"Grumpier Old Men",6.6,101,1995,"Comedy,Romance"
tt0082945,"Prince of the City",7.6,167,1981,"Crime,Drama"
tt0473075,"Prince of Persia: The Sands of Time",6.6,116,2010,"Action,Adventure,Fantasy"
tt0089748,"Otac na sluzbenom putu",7.9,136,1985,"Drama"
tt0128278,"Instinct",6.6,126,1999,"Drama,Thriller"
tt1827512,"Le gamin au vélo",7.4,87,2011,"Drama"
tt0032553,"The Great Dictator",8.5,125,1940,"Comedy,Drama,War"
tt0079261,"Hair",7.6,121,1979,"Comedy,Drama,Musical,Romance,War"
tt0381707,"White Chicks",5.5,109,2004,"Comedy,Crime"
tt0093105,"Good Morning, Vietnam",7.3,121,1987,"Biography,Comedy,Drama,War"
tt0285531,"Dreamcatcher",5.5,136,2003,"Drama,Horror,Sci-Fi,Thriller"
tt0245929,"Guizi lai le",8.3,139,2000,"Comedy,Drama,War"
tt0119695,"Money Talks",6.2,97,1997,"Action,Comedy,Crime,Thriller"
tt0091541,"The Money Pit",6.3,91,1986,"Comedy"
tt1899353,"Serbuan maut",7.6,101,2011,"Action,Thriller"
tt1560970,"Neds",7,124,2010,"Drama"
tt1204340,"Tyrannosaur",7.6,92,2011,"Drama"
tt1124035,"The Ides of March",7.1,101,2011,"Drama,Thriller"
tt1255953,"Incendies",8.2,131,2010,"Drama,Mystery,War"
tt0929632,"Precious",7.3,110,2009,"Drama"
tt0445336,"Du levande",7.5,95,2007,"Comedy,Drama,Music"
tt0069947,"The Day of the Jackal",7.8,143,1973,"Crime,Drama,Thriller"
tt0132477,"October Sky",7.8,108,1999,"Biography,Drama,Family"
tt1571222,"A Dangerous Method",6.4,99,2011,"Biography,Drama,Romance,Thriller"
tt1482459,"The Lorax",6.4,86,2012,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical"
tt1071804,"Ink",7,107,2009,"Action,Drama,Fantasy,Sci-Fi"
tt0292963,"Before the Devil Knows You're Dead",7.3,117,2007,"Crime,Drama,Thriller"
tt0469494,"There Will Be Blood",8.1,158,2007,"Drama"
tt0325805,"Matchstick Men",7.3,116,2003,"Comedy,Crime,Drama,Thriller"
tt0120735,"Lock, Stock and Two Smoking Barrels",8.2,107,1998,"Comedy,Crime"
tt0432283,"Fantastic Mr. Fox",7.8,87,2009,"Animation,Adventure,Comedy,Crime,Family"
tt0319061,"Big Fish",8,125,2003,"Adventure,Drama,Fantasy,Romance"
tt0327597,"Coraline",7.7,100,2009,"Animation,Drama,Fantasy,Thriller"
tt0107688,"The Nightmare Before Christmas",8,76,1993,"Animation,Family,Fantasy,Musical"
tt1675192,"Take Shelter",7.4,121,2011,"Drama,Thriller"
tt0100802,"Total Recall",7.5,113,1990,"Action,Sci-Fi,Thriller"
tt1614989,"Hodejegerne",7.6,96,2011,"Crime,Drama,Thriller"
tt1508675,"Le Havre",7.2,93,2011,"Comedy,Drama"
tt0118819,"Carne trémula",7.4,103,1997,"Drama"
tt1194238,"Polytechnique",7.3,77,2009,"Crime,Drama,History"
tt0120263,"Sånger från andra våningen",7.7,98,2000,"Comedy,Drama"
tt1067583,"Water for Elephants",6.9,120,2011,"Drama,Romance"
tt1542344,"127 Hours",7.6,94,2010,"Adventure,Biography,Drama,Thriller"
tt1240982,"Your Highness",5.5,102,2011,"Adventure,Comedy,Fantasy"
tt0910936,"Pineapple Express",7,111,2008,"Action,Comedy,Crime"
tt0795459,"Wilde Salomé",6.8,95,2011,"Documentary,Drama"
tt1683526,"Detachment",7.7,98,2011,"Drama"
tt0910554,"Frequently Asked Questions About Time Travel",7.1,83,2009,"Comedy,Sci-Fi"
tt0424205,"Joyeux Noël",7.8,116,2005,"Drama,History,Music,Romance,War"
tt0085995,"National Lampoon's Vacation",7.4,98,1983,"Adventure,Comedy"
tt1646114,"Schaste moe",6.9,127,2010,"Adventure,Drama"
tt1832382,"Jodaeiye Nader az Simin",8.3,123,2011,"Drama,Mystery"
tt0862856,"Trick 'r Treat",6.8,82,2007,"Comedy,Horror,Thriller"
tt0113247,"La haine",8.1,98,1995,"Crime,Drama"
tt0116365,"The Frighteners",7.1,110,1996,"Comedy,Fantasy,Horror"
tt1486192,"The Raven",6.4,110,2012,"Crime,Mystery,Thriller"
tt0804461,"Death Sentence",6.8,105,2007,"Action,Crime,Thriller"
tt1590089,"Kokuhaku",7.8,106,2010,"Drama,Thriller"
tt0096908,"Beiqíng chéngshì",8,157,1989,"Drama"
tt0290673,"Irréversible",7.4,97,2002,"Crime,Drama,Mystery,Thriller"
tt0091670,"Offret",8.1,149,1986,"Drama"
tt1186830,"Agora",7.2,127,2009,"Adventure,Biography,Drama,History,Romance"
tt1510938,"The Sunset Limited",7.4,91,2011,"Drama"
tt0489327,"Venus",7.1,95,2006,"Comedy,Drama,Romance"
tt0079944,"Stalker",8.1,162,1979,"Drama,Sci-Fi"
tt0062622,"2001: A Space Odyssey",8.3,149,1968,"Adventure,Sci-Fi"
tt0063442,"Planet of the Apes",8,112,1968,"Adventure,Sci-Fi"
tt0844471,"Cloudy with a Chance of Meatballs",7,90,2009,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
tt0351283,"Madagascar",6.9,86,2005,"Animation,Adventure,Comedy,Family"
tt0479952,"Madagascar: Escape 2 Africa",6.7,89,2008,"Animation,Adventure,Comedy,Family"
tt0389790,"Bee Movie",6.1,91,2007,"Animation,Adventure,Comedy,Family"
tt0327084,"Over the Hedge",6.7,83,2006,"Animation,Adventure,Comedy,Family,Fantasy"
tt0312004,"The Curse of the Were-Rabbit",7.5,85,2005,"Animation,Action,Adventure,Comedy,Family,Fantasy,Mystery,Sci-Fi"
tt1345836,"The Dark Knight Rises",8.4,164,2012,"Action,Thriller"
tt2011971,"Monsieur Lazhar",7.5,94,2011,"Comedy,Drama"
tt1462041,"Dream House",6,84,2011,"Drama,Mystery,Thriller"
tt0464141,"El orfanato",7.5,105,2007,"Drama,Horror,Mystery,Thriller"
tt0074695,"Cross of Iron",7.5,132,1977,"Drama,War"
tt0118929,"Dark City",7.7,100,1998,"Mystery,Sci-Fi,Thriller"
tt0944947,"Game of Thrones",9.5,57,2011,"Action,Adventure,Drama,Fantasy,Romance"
tt0120255,"The Sweet Hereafter",7.6,112,1997,"Drama"
tt1280501,"Ce qu'il faut pour vivre",7.5,102,2008,"Drama"
tt0162830,"Twin Falls Idaho",7.3,111,1999,"Drama"
tt0118768,"The Brave",6.4,123,1997,"Drama"
tt1588334,"Jeff, Who Lives at Home",6.5,83,2011,"Comedy,Drama"
tt1645170,"The Dictator",6.4,83,2012,"Comedy"
tt1550312,"Café de Flore",7.4,120,2011,"Drama,Romance"
tt1605630,"American Reunion",6.7,113,2012,"Comedy"
tt0268690,"Thirteen Conversations About One Thing",7.1,104,2001,"Drama"
tt0190590,"O Brother, Where Art Thou?",7.8,107,2000,"Adventure,Comedy,Crime,Music"
tt0119038,"Le dîner de cons",7.7,80,1998,"Comedy"
tt1148204,"Orphan",7,123,2009,"Horror,Mystery,Thriller"
tt1028532,"Hachi: A Dog's Tale",8.1,93,2009,"Drama,Family"
tt0072684,"Barry Lyndon",8.1,185,1975,"Adventure,Drama,History,War"
tt0120863,"The Thin Red Line",7.6,170,1998,"Drama,War"
tt0162661,"Sleepy Hollow",7.4,105,1999,"Fantasy,Horror,Mystery"
tt1142977,"Frankenweenie",7,87,2012,"Animation,Comedy,Family,Horror,Sci-Fi"
tt0094721,"Beetlejuice",7.5,92,1988,"Comedy,Fantasy"
tt0243889,"Yurîka",7.9,217,2000,"Drama"
tt0247199,"The Believer",7.2,98,2001,"Drama"
tt0103105,"Toto le héros",7.7,91,1991,"Comedy,Drama,Fantasy"
tt0094924,"Evil Angels",6.9,120,1988,"Drama"
tt0097243,"A Dry White Season",7,97,1989,"Drama,Thriller"
tt0095159,"A Fish Called Wanda",7.6,108,1988,"Comedy,Crime"
tt0140379,"A Midsummer Night's Dream",6.5,116,1999,"Comedy,Fantasy,Romance"
tt0310281,"A Mighty Wind",7.3,91,2003,"Comedy,Music"
tt0091867,"A Room with a View",7.4,117,1985,"Drama,Romance"
tt0118548,"Absolute Power",6.7,121,1997,"Action,Crime,Drama,Thriller"
tt0107808,"A Perfect World",7.5,138,1993,"Crime,Drama,Thriller"
tt0139668,"True Crime",6.6,127,1999,"Crime,Drama,Mystery,Thriller"
tt0112579,"The Bridges of Madison County",7.6,135,1995,"Drama,Romance"
tt0107206,"In the Line of Fire",7.2,128,1993,"Action,Crime,Drama,Thriller"
tt0181875,"Almost Famous",7.9,122,2000,"Adventure,Comedy,Drama,Music"
tt0112384,"Apollo 13",7.6,140,1995,"Adventure,Drama,History"
tt0137363,"Arlington Road",7.2,117,1999,"Crime,Drama,Thriller"
tt0101393,"Backdraft",6.7,137,1991,"Action,Crime,Drama,Mystery,Thriller"
tt0112471,"Before Sunrise",8.1,101,1995,"Drama,Romance"
tt0106387,"Benny & Joon",7.2,98,1993,"Comedy,Drama,Romance"
tt0196229,"Zoolander",6.6,90,2001,"Comedy"
tt0111732,"With Honors",6.7,101,1994,"Comedy,Drama"
tt0094332,"The Witches of Eastwick",6.5,118,1987,"Comedy,Fantasy,Horror"
tt0096446,"Willow",7.3,126,1988,"Action,Adventure,Drama,Fantasy,Romance"
tt0120514,"Wilde",6.9,118,1997,"Biography,Drama,Romance"
tt0110428,"The Madness of King George",7.2,110,1994,"Biography,Comedy,Drama,History"
tt1027718,"Wall Street: Money Never Sleeps",6.2,133,2010,"Drama"
tt0094291,"Wall Street",7.4,126,1987,"Crime,Drama"
tt0067959,"Walkabout",7.7,100,1971,"Adventure,Drama"
tt0120885,"Wag the Dog",7.1,97,1997,"Comedy,Drama"
tt1193138,"Up in the Air",7.4,109,2009,"Drama,Romance"
tt0423409,"A Cock and Bull Story",6.8,94,2005,"Comedy"
tt0151568,"Topsy-Turvy",7.4,154,1999,"Biography,Comedy,Drama,History,Music,Musical"
tt0088286,"Top Secret!",7.2,90,1984,"Comedy"
tt0084805,"Tootsie",7.4,116,1982,"Comedy,Drama,Romance"
tt0103074,"Thelma & Louise",7.4,130,1991,"Adventure,Crime,Drama"
tt0190138,"The Whole Nine Yards",6.7,98,2000,"Comedy,Crime"
tt0384680,"The Weather Man",6.6,102,2005,"Comedy,Drama"
tt0098621,"The War of the Roses",6.8,116,1989,"Comedy"
tt0070735,"The Sting",8.3,129,1973,"Comedy,Crime,Drama"
tt0332379,"The School of Rock",7.1,108,2003,"Comedy,Music"
tt0265666,"The Royal Tenenbaums",7.6,110,2001,"Comedy,Drama"
tt0436697,"The Queen",7.3,103,2006,"Biography,Drama,History"
tt0087781,"The Natural",7.5,138,1984,"Drama,Sport"
tt0236493,"The Mexican",6.1,123,2001,"Adventure,Comedy,Crime,Romance"
tt1234548,"The Men Who Stare at Goats",6.2,94,2009,"Comedy,War"
tt0756683,"The Man from Earth",7.9,87,2007,"Drama,Fantasy,Sci-Fi"
tt0380510,"The Lovely Bones",6.7,135,2009,"Drama,Fantasy,Thriller"
tt0093437,"The Lost Boys",7.3,97,1987,"Comedy,Horror"
tt0362270,"The Life Aquatic with Steve Zissou",7.3,119,2004,"Adventure,Comedy,Drama"
tt0768212,"The Last Mimzy",6.3,90,2007,"Drama,Family,Sci-Fi"
tt0119349,"The Ice Storm",7.5,112,1997,"Drama"
tt0371724,"The Hitchhiker's Guide to the Galaxy",6.8,109,2005,"Adventure,Comedy,Sci-Fi"
tt0101889,"The Fisher King",7.6,138,1991,"Comedy,Drama,Fantasy"
tt0301357,"Good Bye Lenin!",7.7,121,2003,"Comedy,Drama,Romance"
tt0119164,"The Full Monty",7.2,91,1997,"Comedy,Drama"
tt0371246,"Spanglish",6.4,131,2004,"Comedy,Drama,Romance"
tt0335266,"Lost in Translation",7.8,102,2003,"Drama"
tt0120684,"Gods and Monsters",7.5,105,1998,"Biography,Drama"
tt0110005,"Heavenly Creatures",7.4,99,1994,"Biography,Crime,Drama,Thriller"
tt0100150,"Miller's Crossing",7.8,115,1990,"Crime,Drama,Thriller"
tt1024648,"Argo",7.7,120,2012,"Biography,Drama,Thriller"
tt1790886,"The Campaign",6.1,85,2012,"Comedy"
tt1321870,"Gangster Squad",6.7,113,2013,"Action,Crime,Drama,Thriller"
tt0033467,"Citizen Kane",8.4,119,1941,"Drama,Mystery"
tt0388795,"Brokeback Mountain",7.7,134,2005,"Drama,Romance"
tt0151804,"Office Space",7.8,89,1999,"Comedy"
tt0115907,"City Hall",6.2,111,1996,"Drama"
tt0265459,"One Hour Photo",6.8,96,2002,"Drama,Thriller"
tt0245712,"Amores perros",8.1,154,2000,"Drama,Thriller"
tt0140352,"The Insider",7.9,157,1999,"Biography,Drama,Thriller"
tt1605783,"Midnight in Paris",7.7,94,2011,"Comedy,Fantasy,Romance"
tt0075824,"Cet obscur objet du désir",8,103,1977,"Comedy,Drama"
tt0071487,"Le fantôme de la liberté",8,104,1974,"Comedy"
tt0045361,"El",7.9,92,1953,"Drama,Romance"
tt0068361,"Le charme discret de la bourgeoisie",8,102,1972,"Comedy"
tt0056869,"The Birds",7.7,119,1963,"Drama,Horror,Mystery,Romance"
tt0068611,"Frenzy",7.5,116,1972,"Thriller"
tt0074512,"Family Plot",6.8,120,1976,"Comedy,Thriller"
tt0044079,"Strangers on a Train",8,101,1951,"Crime,Film-Noir,Thriller"
tt0043014,"Sunset Blvd.",8.5,110,1950,"Drama,Film-Noir"
tt1235166,"Un prophète",7.9,155,2009,"Crime,Drama"
tt0369339,"Collateral",7.5,120,2004,"Crime,Drama,Thriller"
